"id","host_days","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_identity_verified","neighbourhood_cleansed","city","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy","reviews_per_month"
11589644,1052,1,0,1,0,5.89440558908199,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed",4.93447393313069,1,1,1,10,1.09861228866811,92,9,10,9,9,10,9,1,0,2.25
14636981,432,0,1,1,0,0.000999500333083423,0,"Back Bay","Boston","Apartment","Private room",1,1,1,1,"Real Bed",4.38202663467388,0,0,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
1775935,2732,1,0,0,0,6.3243607544944,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",5.70044357339069,0,1,1,0,1.38629436111989,87,9,9,8,10,10,9,0,0,0.13
7804358,781,0,1,0,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,1,2,"Real Bed",5.41610040220442,1,1,2,25,0.693147180559945,99,10,10,10,10,10,10,0,1,1.62
7007801,556,0,0,0,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",4.74493212836325,0,0,2,0,1.94591014905531,79,9,8,9,8,9,8,0,1,1.56
14367134,149,1,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Loft","Entire home/apt",3,1,0,2,"Real Bed",4.60517018598809,1,1,1,0,0,93,9,9,10,9,10,9,1,1,3
7264674,1349,1,1,0,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",5.29831736654804,0,1,1,0,0.693147180559945,92,9,9,10,10,10,9,0,0,1.08
13591607,350,1,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Condominium","Private room",2,1,1,1,"Real Bed",4.69134788222914,1,1,1,29,0.693147180559945,97,10,10,10,10,10,10,1,0,9.2
8116523,496,1,1,1,0,0.693647055601596,1,"Back Bay","Boston","Townhouse","Entire home/apt",3,1,1,2,"Real Bed",5.01063529409626,1,1,2,15,0,91,9,9,10,10,10,9,0,0,6.29
13015353,299,1,1,0,0,1.09894556645823,1,"Back Bay","Boston","Condominium","Entire home/apt",3,1.5,1,1,"Real Bed",5.85793315448346,1,1,1,0,0,80,10,7,10,9,9,9,0,1,1.87
9918713,643,1,1,0,0,6.61874031862981,1,"Back Bay","Boston","Apartment","Entire home/apt",5,1.5,2,2,"Real Bed",5.76519110278484,0,1,1,0,1.09861228866811,80,6,9,10,6,10,8,0,0,0.24
2331886,1063,0,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed",5.41610040220442,1,1,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
12489916,271,1,1,0,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",4,2,2,2,"Real Bed",5.63835466933375,1,1,0,0,1.38629436111989,98,10,9,10,10,10,10,0,1,2.61
693353,2732,1,0,0,0,6.3243607544944,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed",5.51745289646471,0,0,1,0,0.693147180559945,88,9,8,10,10,10,9,0,0,0.44
2429961,1613,1,1,0,0,2.3979861777573,1,"Back Bay","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",5.13579843705026,1,1,2,10,1.94591014905531,86,9,9,9,9,10,9,0,0,0.61
14423004,1427,1,1,0,0,5.72685100491088,1,"Back Bay","Boston","Apartment","Entire home/apt",5,2,2,2,"Real Bed",4.77912349311153,0,1,1,0,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
9343915,420,1,1,1,0,2.3979861777573,0,"Back Bay","Boston","Apartment","Private room",2,1,1,1,"Real Bed",5.22035582507832,0,0,2,0,0.693147180559945,100,10,10,10,10,10,8,0,0,0.25
9327506,878,1,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",5,2,3,3,"Real Bed",6.10924758276437,1,0,1,0,1.6094379124341,100,10,10,10,10,10,10,0,0,0.29
22212,2732,1,0,0,0,6.3243607544944,1,"Back Bay","Boston","Apartment","Entire home/apt",5,1,2,2,"Real Bed",5.65248918026865,0,0,1,0,0.693147180559945,84,9,9,10,9,10,8,0,0,0.34
12621291,1554,1,1,1,0,0.693647055601596,1,"Back Bay","Boston","Apartment","Entire home/apt",3,1,0,1,"Real Bed",5.29330482472449,0,1,3,50,0.693147180559945,96,10,9,10,10,10,10,0,1,2.54
12914154,505,1,1,0,0,1.09894556645823,1,"Back Bay","Boston","Apartment","Entire home/apt",3,1,1,2,"Real Bed",4.78749174278205,0,1,1,0,1.09861228866811,100,10,10,10,10,10,9,0,0,1.6
414419,1740,1,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Loft","Entire home/apt",4,1,1,1,"Real Bed",5.16478597392351,1,0,1,0,0.693147180559945,92,9,9,10,10,10,9,1,0,5.85
21337,2732,1,0,0,0,6.3243607544944,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed",5.79605775076537,0,1,4,0,1.38629436111989,86,9,9,10,10,10,8,0,0,0.15
5919529,767,1,1,0,1,0.000999500333083423,1,"Back Bay","Boston","House","Entire home/apt",6,2.5,3,2,"Real Bed",6.30991827822652,1,1,1,0,1.09861228866811,100,10,10,10,10,10,10,0,1,0.96
5870309,643,1,1,0,0,6.61874031862981,1,"Back Bay","Boston","Apartment","Entire home/apt",5,2,2,2,"Real Bed",5.76519110278484,0,1,1,0,1.09861228866811,76,8,8,8,8,8,8,0,0,0.36
6991310,558,1,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",5.52146091786225,0,1,1,0,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
14422695,1427,1,1,0,0,5.72685100491088,1,"Back Bay","Boston","Apartment","Entire home/apt",5,2,2,2,"Real Bed",4.77912349311153,0,1,1,0,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
5903001,637,1,1,1,0,1.09894556645823,0,"Back Bay","Boston","Apartment","Entire home/apt",4,1,1,1,"Real Bed",5.78382518232974,1,1,2,25,1.09861228866811,85,9,9,9,9,9,9,0,0,0.71
472070,1999,1,1,0,0,3.09108790687074,1,"Back Bay","Boston","Apartment","Entire home/apt",6,1,2,2,"Real Bed",5.01063529409626,1,1,6,50,0.693147180559945,93,9,10,10,9,10,9,0,0,0.55
6017574,628,0,1,1,0,0.000999500333083423,0,"Back Bay","Boston","Apartment","Entire home/apt",4,2,2,2,"Real Bed",6.05208916892442,1,1,1,0,1.94591014905531,96,10,9,10,10,10,9,0,0,1.32
11211273,901,1,1,0,0,0.693647055601596,1,"Back Bay","Boston","Townhouse","Entire home/apt",3,1,1,2,"Real Bed",5.29330482472449,1,1,3,50,0,93,10,9,10,10,10,9,0,0,3.69
14085771,881,1,1,0,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1,1,1,"Real Bed",5.73657229747919,0,1,1,0,0,90,10,9,10,10,10,8,0,1,2
1234740,2732,1,0,0,0,6.3243607544944,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed",5.96357934361845,0,0,1,0,0.693147180559945,96,10,10,10,9,10,9,0,0,0.25
9180947,431,1,1,1,1,0.693647055601596,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",4.97673374242057,1,1,1,0,0.693147180559945,97,10,10,10,10,10,10,1,0,4.54
13391640,1351,1,0,1,0,0.000999500333083423,0,"Back Bay","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",5.29831736654804,1,1,1,0,0.693147180559945,87,9,8,9,9,10,9,1,1,3.67
7853079,1999,1,1,0,0,3.09108790687074,1,"Back Bay","Boston","Apartment","Entire home/apt",6,1,3,3,"Real Bed",6.34212141872115,1,1,1,0,0.693147180559945,87,9,9,9,9,10,9,0,0,1.76
14422439,1427,1,1,0,0,5.72685100491088,1,"Back Bay","Boston","Apartment","Entire home/apt",5,2,2,2,"Real Bed",4.77912349311153,0,1,1,0,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
4132983,1175,1,1,0,0,5.74620638542323,1,"Back Bay","Boston","Apartment","Entire home/apt",5,1.5,2,3,"Real Bed",5.89440283426485,0,1,1,0,1.09861228866811,89,8,9,9,9,10,9,0,1,0.72
13848636,844,1,1,0,0,3.40123071443995,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1,1,2,"Real Bed",5.99146454710798,1,1,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
7475215,815,1,1,1,0,3.95126294916575,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",5.01063529409626,0,1,1,0,1.94591014905531,97,10,10,10,10,10,9,0,0,0.52
9252183,815,1,1,1,0,3.95126294916575,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",5.07517381523383,0,1,1,0,1.94591014905531,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
11980767,1405,1,1,1,0,0.000999500333083423,0,"Back Bay","Boston","Apartment","Entire home/apt",4,1,0,2,"Real Bed",5.07517381523383,0,0,1,0,1.09861228866811,80,10,10,10,10,10,8,0,1,0.47
2723274,1207,1,1,0,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,2,1,"Real Bed",5.52146091786225,1,1,0,0,0.693147180559945,96,10,10,10,10,10,10,0,0,0.37
8737466,454,1,1,0,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",5.12989871492307,0,1,1,50,1.6094379124341,97,10,9,10,10,10,10,0,0,0.9
13864771,724,1,1,1,0,1.60963789243677,0,"Back Bay","Boston","Condominium","Private room",2,2,1,1,"Real Bed",4.48863636973214,1,1,1,30,2.63905732961526,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
9992143,643,1,1,0,0,6.61874031862981,1,"Back Bay","Boston","Apartment","Entire home/apt",5,2,2,2,"Real Bed",5.76519110278484,0,1,1,0,1.09861228866811,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
9228519,531,1,1,1,0,1.3865443298751,0,"Back Bay","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",5.24174701505964,1,1,1,0,2.56494935746154,100,10,10,8,10,10,10,0,0,0.88
10293480,380,0,0,0,0,2.77265122028674,0,"Back Bay","Boston","Apartment","Entire home/apt",4,1,1,1,"Real Bed",5.70044357339069,0,0,1,0,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
6213822,1427,1,1,0,0,5.72685100491088,1,"Back Bay","Boston","Apartment","Entire home/apt",5,2,2,3,"Real Bed",5.20948615284142,0,1,1,0,0.693147180559945,95,9,9,9,10,10,9,0,0,0.69
3673688,901,1,1,0,0,0.693647055601596,1,"Back Bay","Boston","Condominium","Entire home/apt",4,1,1,3,"Real Bed",6.54965074223381,1,0,2,100,0,86,9,8,10,10,10,8,0,0,1.41
12865092,1265,1,1,1,0,0.000999500333083423,0,"Back Bay","Boston","Apartment","Entire home/apt",6,1,1,3,"Real Bed",4.60517018598809,0,1,0,0,0,60,7,4,9,9,10,7,0,0,0.53
3591388,902,1,0,1,0,0.000999500333083423,0,"Back Bay","Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed",5.61677109766657,0,1,1,50,1.09861228866811,97,10,10,9,10,10,9,0,0,1.17
9473816,948,1,1,0,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",5,1,1,2,"Real Bed",5.06890420222023,0,0,1,0,1.6094379124341,100,10,10,10,10,10,10,0,1,0.94
14552102,165,1,1,1,0,0.000999500333083423,0,"Back Bay","Boston","Apartment","Entire home/apt",5,1,2,2,"Real Bed",5.63121178182137,0,1,1,0,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
12291029,609,1,1,1,0,0.000999500333083423,0,"Back Bay","Boston","Apartment","Entire home/apt",4,1,1,2,"Real Bed",5.29831736654804,1,1,3,25,0,92,9,9,10,10,10,9,0,1,3.96
10881994,844,1,1,0,0,3.40123071443995,1,"Back Bay","Boston","Apartment","Entire home/apt",6,1,1,2,"Real Bed",5.33271879326537,1,1,3,50,0,86,8,9,9,9,10,8,0,0,4.31
13912943,177,1,1,1,0,0.000999500333083423,0,"Back Bay","Boston","Other","Private room",2,1,1,1,"Real Bed",5.38449506278909,0,0,1,0,1.6094379124341,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
14388025,537,1,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Shared room",2,1,1,1,"Real Bed",4.43081679884331,0,0,1,16,0.693147180559945,100,10,10,10,10,10,10,0,1,10
4377247,805,1,1,0,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",5.55682806169954,1,1,2,0,0.693147180559945,97,10,10,10,10,10,10,0,1,1.48
7474615,815,1,1,1,0,3.95126294916575,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",4.99721227376411,0,1,1,0,1.94591014905531,87,8,9,9,9,10,9,0,0,0.28
13110631,227,1,1,1,0,1.09894556645823,0,"Back Bay","Boston","Apartment","Entire home/apt",3,1,0,2,"Real Bed",4.86753445045558,0,1,2,15,0.693147180559945,92,10,10,10,10,10,9,0,0,5.42
3870046,927,1,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed",5.7037824746562,1,1,4,25,0.693147180559945,94,10,9,10,10,10,9,0,1,1.33
789843,1508,1,1,0,0,0.693647055601596,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed",5.52146091786225,0,1,1,0,1.94591014905531,80,10,6,10,10,10,10,0,0,0.08
2247190,1175,1,1,0,0,5.74620638542323,1,"Back Bay","Boston","Apartment","Entire home/apt",5,1.5,2,3,"Real Bed",5.89440283426485,0,1,1,0,1.09861228866811,87,9,9,9,9,10,9,0,1,0.46
4409819,1175,1,1,0,0,5.74620638542323,1,"Back Bay","Boston","Apartment","Entire home/apt",3,1,1,2,"Real Bed",5.58724865840025,0,1,1,0,2.63905732961526,100,9,10,10,9,10,9,0,1,0.09
3410087,922,0,1,1,0,1.3865443298751,0,"Back Bay","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",4.77912349311153,0,1,1,0,0.693147180559945,83,9,8,9,8,10,8,0,0,3.05
7194793,1146,1,1,1,1,0.000999500333083423,1,"Back Bay","Boston","Apartment","Private room",2,1.5,1,1,"Real Bed",4.9416424226093,1,1,1,0,0.693147180559945,99,10,10,10,10,10,10,0,1,2.71
12897110,240,1,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1,1,1,"Real Bed",5.17048399503815,1,1,1,20,1.38629436111989,91,10,9,10,10,10,9,1,1,3.33
6075481,1006,0,1,0,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1,0,1,"Real Bed",5.29831736654804,1,1,2,50,0,88,9,9,9,10,10,8,0,1,2.5
13060113,297,1,1,0,0,0.000999500333083423,0,"Back Bay","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",6.30991827822652,1,1,3,150,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
3704801,1206,1,1,1,0,0.000999500333083423,0,"Back Bay","Boston","Apartment","Entire home/apt",4,1,1,1,"Real Bed",5.01063529409626,0,0,1,0,0,90,10,9,10,10,10,10,0,1,0.08
10569282,420,1,1,1,0,2.3979861777573,0,"Back Bay","Boston","Apartment","Entire home/apt",6,1.5,3,3,"Real Bed",5.93753620508243,0,0,1,0,0.693147180559945,90,9,10,9,10,10,10,0,0,2.15
9504314,850,1,1,1,0,0.693647055601596,1,"Back Bay","Boston","Apartment","Private room",2,1,1,1,"Real Bed",5.7037824746562,0,1,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,1,0.12
14714374,131,1,1,1,0,0.693647055601596,0,"Back Bay","Boston","Condominium","Private room",2,1,1,1,"Real Bed",4.86753445045558,1,1,1,0,1.09861228866811,100,9,10,10,10,10,10,1,0,3
13912470,177,1,1,1,0,1.60963789243677,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1,1,2,"Real Bed",5.54517744447956,0,1,1,0,0.693147180559945,96,10,10,9,10,10,10,1,0,3.06
13912467,177,1,1,1,0,1.60963789243677,1,"Back Bay","Boston","Apartment","Entire home/apt",5,1,1,3,"Real Bed",5.69035945432406,0,1,1,0,0.693147180559945,100,10,10,10,10,10,10,1,0,2.45
2246959,1175,1,1,0,0,5.74620638542323,1,"Back Bay","Boston","Apartment","Entire home/apt",5,1.5,2,3,"Real Bed",5.89440283426485,0,1,1,0,1.09861228866811,91,9,9,9,9,10,9,0,1,0.73
2656568,1011,1,1,1,0,0.000999500333083423,0,"Back Bay","Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed",6.39692965521615,1,1,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
14819717,234,1,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1,1,1,"Real Bed",5.41610040220442,0,1,1,0,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
9504177,850,1,1,1,0,0.693647055601596,1,"Back Bay","Boston","Apartment","Entire home/apt",7,1,3,3,"Real Bed",6.10924758276437,0,1,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
6882615,815,1,1,1,0,3.95126294916575,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",5.07517381523383,0,1,1,0,1.94591014905531,97,9,9,9,9,10,9,0,0,0.72
5899031,637,1,1,0,0,0.000999500333083423,0,"Back Bay","Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed",5.85793315448346,0,1,1,0,1.38629436111989,89,9,10,9,9,10,9,0,1,1.63
1868513,1175,1,1,0,0,5.74620638542323,1,"Back Bay","Boston","Apartment","Entire home/apt",3,1,1,2,"Real Bed",5.6970934865054,0,1,1,0,1.09861228866811,90,9,9,8,9,10,9,0,1,0.21
11371205,844,1,1,0,0,3.40123071443995,1,"Back Bay","Boston","Apartment","Entire home/apt",8,1,2,3,"Real Bed",5.29831736654804,1,1,4,50,0,91,9,10,9,10,10,9,0,0,4.91
12998272,234,0,0,0,0,0.000999500333083423,0,"Back Bay","Boston","Apartment","Entire home/apt",5,1,2,3,"Real Bed",5.65599181081985,0,1,4,50,0,100,10,10,10,10,10,10,0,1,1
14386825,262,0,1,1,0,0.693647055601596,1,"Back Bay","Boston","Apartment","Shared room",1,1,1,1,"Airbed",4.30406509320417,0,0,1,0,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
197146,2732,1,0,0,0,6.3243607544944,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed",5.87493073085203,0,0,1,0,0.693147180559945,91,9,9,9,9,10,8,0,0,0.36
4358181,1504,0,0,1,0,1.94605299599506,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",4.86753445045558,1,1,1,0,4.0943445622221,95,10,10,10,9,10,10,0,0,0.23
4080849,889,1,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1,1,1,"Real Bed",5.52146091786225,1,1,2,0,0,100,10,8,10,10,10,10,0,0,0.16
12092499,1176,1,1,1,1,2.70811686554675,1,"Back Bay","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",5.29831736654804,1,1,1,0,1.09861228866811,99,10,10,10,10,10,10,1,0,3.75
10454061,380,0,0,0,0,2.77265122028674,0,"Back Bay","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",4.85981240436167,0,0,1,0,0.693147180559945,92,10,10,10,10,10,9,0,0,1.31
10945558,380,0,0,0,0,2.77265122028674,0,"Back Bay","Boston","Apartment","Entire home/apt",6,1,2,2,"Real Bed",5.85507192220243,0,0,1,0,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
3458030,1247,1,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed",6.21460809842219,1,1,1,0,0.693147180559945,100,10,10,10,10,10,9,0,0,0.58
4432035,801,1,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",5.51342874616498,0,1,2,25,0.693147180559945,93,10,9,10,10,10,10,0,0,2.83
13992811,735,1,1,0,0,1.09894556645823,1,"Back Bay","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.57471097850338,0,1,1,25,0,95,10,10,10,10,10,10,0,1,4.71
7881551,1806,1,1,0,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Entire home/apt",4,1,0,1,"Real Bed",5.34710753071747,1,0,2,50,0,95,10,10,10,10,10,9,0,0,7.58
10701625,380,0,0,0,0,2.77265122028674,0,"Back Bay","Boston","Apartment","Entire home/apt",4,1,1,1,"Real Bed",5.51745289646471,0,0,1,0,0.693147180559945,85,10,10,10,10,10,9,0,0,0.83
10409490,919,1,1,1,0,0.000999500333083423,1,"Back Bay","Boston","Apartment","Private room",1,1,1,1,"Real Bed",4.23410650459726,0,0,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
14713259,131,1,1,1,0,0.693647055601596,0,"Back Bay","Boston","Condominium","Private room",2,1,1,1,"Real Bed",4.86753445045558,1,1,1,0,1.09861228866811,95,10,10,10,10,10,10,1,0,4
3867014,900,1,1,0,0,3.04457005563729,1,"Back Bay","Cambridge","Apartment","Entire home/apt",2,1,1,1,"Real Bed",5.59842195899838,0,1,1,5,0.693147180559945,89,9,10,9,8,10,9,0,0,0.29
13959444,833,1,1,0,1,1.09894556645823,1,"Back Bay","Boston","Condominium","Entire home/apt",4,1,2,2,"Real Bed",6.10924758276437,1,1,1,0,0.693147180559945,100,10,10,10,10,10,10,0,1,3.67
1589392,1504,0,0,1,0,1.94605299599506,1,"Back Bay","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",4.86753445045558,1,1,1,0,0.693147180559945,100,10,10,10,10,10,10,0,0,0.27
11455804,900,1,1,0,0,3.04457005563729,1,"East Boston","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",5.33271879326537,0,1,1,5,0.693147180559945,95,10,10,9,9,9,10,0,1,0.7
1066742,1401,1,1,1,0,2.07956653386799,0,"East Boston","Boston","Boat","Entire home/apt",6,1.5,2,5,"Real Bed",5.29831736654804,0,1,2,25,0.693147180559945,79,8,8,9,9,7,8,1,0,0.82
8982616,817,1,1,1,0,1.09894556645823,0,"East Boston","East Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.17438726989564,0,0,1,0,0,91,9,9,9,9,9,9,0,1,14.34
9273,2951,0,1,0,0,1.60963789243677,0,"East Boston","Boston","Apartment","Entire home/apt",4,2,2,2,"Real Bed",5.41610040220442,0,1,4,20,1.09861228866811,100,10,10,10,10,9,9,0,0,0.18
8326439,511,1,1,1,0,2.19733568227495,0,"East Boston","Boston","Apartment","Private room",1,1,1,1,"Real Bed",3.87120101090789,0,1,1,10,1.6094379124341,65,7,5,7,8,9,7,0,1,0.35
13820571,182,1,1,1,0,0.000999500333083423,1,"East Boston","Boston","Apartment","Private room",1,1,1,1,"Real Bed",4.17438726989564,0,0,1,0,0,97,10,10,10,10,10,10,0,1,15.54
13926704,511,1,1,1,0,2.19733568227495,0,"East Boston","Boston","Apartment","Private room",1,1,1,1,"Real Bed",3.87120101090789,1,1,1,0,2.30258509299405,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
4107959,1139,1,1,1,1,0.693647055601596,1,"East Boston","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.77912349311153,0,1,0,0,0,98,10,10,10,10,10,10,0,1,4.06
5940866,1036,1,1,1,1,0.000999500333083423,1,"East Boston","Boston","House","Private room",2,1,1,1,"Real Bed",4.31748811353631,0,1,1,0,0.693147180559945,97,10,10,10,10,9,10,0,1,7.52
6436334,737,1,1,0,0,0.000999500333083423,1,"East Boston","Boston","Apartment","Private room",2,1,1,1,"Real Bed",5.01063529409626,0,0,1,0,0,85,9,9,9,9,9,9,0,1,1.97
1147871,1875,1,1,1,0,1.3865443298751,1,"East Boston","Boston","House","Private room",2,1,1,1,"Real Bed",4.55387689160054,1,0,1,0,0,89,9,9,9,9,9,9,0,0,5.62
14885796,155,1,1,1,0,0.000999500333083423,0,"East Boston","Boston","Townhouse","Private room",4,1,1,2,"Real Bed",4.49980967033027,0,0,2,20,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
1458081,1868,1,1,1,0,0.000999500333083423,1,"East Boston","Boston","Condominium","Entire home/apt",8,2,3,4,"Real Bed",5.34710753071747,1,1,5,25,1.09861228866811,94,9,9,10,10,9,10,1,1,4.71
4868653,1470,1,1,0,0,0.000999500333083423,1,"East Boston","Boston","House","Private room",1,1,1,1,"Real Bed",4.55387689160054,1,1,1,50,1.09861228866811,91,10,10,10,10,9,9,0,0,0.65
2441095,1567,1,1,1,0,2.99578227230403,1,"East Boston","Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed",4.59511985013459,0,1,1,0,0.693147180559945,81,8,8,9,9,8,8,1,0,2.47
7634067,2329,0,1,0,1,0.000999500333083423,1,"East Boston","Boston","Apartment","Shared room",2,1,1,1,"Futon",3.91202300542815,0,1,1,0,0,100,10,10,10,10,10,10,0,1,0.72
12646288,966,1,1,1,0,0.000999500333083423,1,"East Boston","Boston","Apartment","Private room",1,1,1,1,"Real Bed",4.74493212836325,1,1,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
8846849,944,1,1,1,0,1.3865443298751,1,"East Boston","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.24849524204936,0,1,1,0,0,75,9,9,9,10,9,9,0,1,0.37
1178162,1875,1,1,1,0,1.3865443298751,1,"East Boston","Boston","House","Private room",2,1,1,1,"Futon",4.55387689160054,1,0,1,0,0,86,9,9,9,9,8,9,0,0,5.35
13908638,668,1,1,1,0,2.89042731190857,1,"East Boston","Boston","House","Private room",2,1,1,1,"Real Bed",4.59511985013459,0,0,1,0,0,88,10,10,10,10,9,9,1,0,15
1178106,1875,1,1,1,0,1.3865443298751,1,"East Boston","Boston","House","Private room",2,1,1,1,"Real Bed",4.34380542185368,1,0,1,15,0,86,9,9,9,9,9,9,0,0,5.64
13433317,1253,1,1,1,0,1.09894556645823,1,"East Boston","Boston","Apartment","Entire home/apt",5,1,2,2,"Real Bed",4.77912349311153,1,1,2,30,0.693147180559945,85,9,9,9,10,8,9,1,0,2.31
6142396,618,1,1,1,0,0.000999500333083423,1,"East Boston","Boston","Apartment","Shared room",2,1,1,1,"Futon",4.02535169073515,0,0,1,20,0,95,10,9,10,10,9,10,0,1,7.99
13908031,1353,1,1,0,0,0.693647055601596,1,"East Boston","Boston","Condominium","Private room",2,1,1,1,"Real Bed",4.48863636973214,0,1,1,10,0,95,10,10,10,10,9,9,0,1,2.14
